fid,year2,year,aggplot_id,site,date,VOLUME,rededge,BGI2,blue,HI,TVI,RGBVI,GR,IHS,GLI,GNDVI,nir,red,green,NGBDI,NDVI,HUE,NDRE,SI,SCI,MGRVI,RVI,DVI,GRVI,NGRDI,BI,GLA,VARI,CIG,CIRE,PSRI,CVI,EXG,BGI,EVI,LAI,CCgrs,CCgrswd
28,2024,2024,543,Millville,06-05-2024,0.0687276870012283,0.00155936717055738,0.601020514965057,5.3551571909338e-4,0.780596375465393,0.0825173407793045,0.271708250045776,0.955937623977661,7.5949635356664e-4,0.125367656350136,0.42415577173233,0.00232346914708614,8.4782694466412e-4,9.006725740619e-4,0.249203234910965,0.44521090388298,-2.7534952096175402e-9,0.185191467404366,0.230293974280357,0.230293974280357,0.0450321435928345,2.60497355461121,6.8812491372227e-4,0.0225274972617626,0.0225274972617626,7.7798287384212e-4,0.125367656350136,0.0321998409926891,1.47316145896912,0.454564392566681,-0.0260913446545601,2.30644011497498,3.8228696212172e-4,0.601020514965057,0.00335950823500752,1.01,58.67,62.67
28,2024,2024,543,Millville,06-25-2024,0.0493101552128792,0.001668834942393,0.602293729782104,5.5808998877182e-4,1.32261967658997,0.0752493292093277,0.220184162259102,1.06437659263611,8.2504883175715e-4,0.0911775007843971,0.41921067237854,0.0023757005110383,9.7512488719075e-4,9.4139436259865e-4,0.248210623860359,0.401307940483093,4.740321912777291e-9,0.167302712798119,0.276003271341324,0.276003271341324,-0.062308419495821,2.34061551094055,6.4494321122765e-4,-0.031184509396553,-0.031184509396553,8.468868327327e-4,0.0911775007843971,-0.0437612235546112,1.44358944892883,0.401833206415176,0.0362477041780949,2.54349255561829,2.9963135602884e-4,0.602293729782104,0.0032076386269182,1.01,58.67,62.67
28,2024,2024,543,Millville,07-11-2024,0.0379332192242146,0.00211435952223837,0.611179351806641,7.3647667886689e-4,2.18873143196106,0.0594841167330742,0.141858816146851,1.22997784614563,0.00114205805584788,0.0411235317587852,0.378168553113937,0.00274799880571663,0.00148203549906611,0.0012093298137188,0.24132676422596,0.288961321115494,3.53063427382949e-8,0.127438127994537,0.334110617637634,0.334110617637634,-0.204089552164078,1.81278657913208,5.9608014998957e-4,-0.103130102157593,-0.103130102157593,0.00118402298539877,0.0411235317587852,-0.142217800021172,1.21630561351776,0.292101085186005,0.134118631482124,2.69957494735718,1.9077812612522e-4,0.611179351806641,0.00293327472172678,1.01,58.67,62.67
28,2024,2024,543,Millville,07-16-2024,0.0167454872280359,0.00222079199738801,0.585199117660522,7.6542509486898e-4,2.4904899597168,0.0502965971827507,0.131647706031799,1.30701017379761,0.00126125128008425,0.0270196460187435,0.36886078119278,0.00289354333654046,0.00171027821488678,0.00130574230570346,0.261671185493469,0.245884463191032,5.86314925499209e-8,0.128865823149681,0.380731701850891,0.380731701850891,-0.261522740125656,1.6521134376525899,6.4465281320735e-4,-0.133077099919319,-0.133077099919319,0.00132077117450535,0.0270196460187435,-0.178614184260368,1.16887307167053,0.295857578516006,0.183774650096893,2.84052872657776,1.3751805818174e-4,0.585199117660522,0.00278560491278768,1.01,58.67,62.67
29,2022,2022,544,Millville,06-10-2022,0.0166263375431299,0.00201209704391658,0.707599222660065,0.00103109725750983,2.5391800403595,0.022193968296051,0.0712796673178673,1.22380983829498,0.0014214530820027,0.0170598328113556,0.242867007851601,0.00243147159926593,0.00177923077717423,0.0014561484567821,0.171234995126724,0.143825829029083,4.6458705327268e-8,0.0898396223783493,0.266289800405502,0.266289800405502,-0.199266314506531,1.33597326278687,3.9398032822646e-4,-0.100642323493958,-0.100642323493958,0.00145425891969353,0.0170598328113556,-0.147737830877304,0.641543865203857,0.197414919734001,0.163313016295433,2.01420307159424,9.75619550445117e-5,0.707599222660065,0.00147377559915185,0.27,24,33.33
29,2022,2022,544,Millville,07-08-2022,0.0198196712881327,0.00178671418689191,0.702358305454254,8.3058216841891e-4,2.1692361831665,0.0336271040141582,0.0965186506509781,1.17129957675934,0.00112876307684928,0.0318613573908806,0.274390280246735,0.0021854795049876,0.00138129817787558,0.00118099723476917,0.174840807914734,0.198200255632401,2.35786039581853e-8,0.088154025375843,0.243578270077705,0.243578270077705,-0.156809285283089,1.49438846111298,3.4557076287455e-4,-0.0788926407694817,-0.0788926407694817,0.00115213973913342,0.0318613573908806,-0.116943098604679,0.75630259513855,0.193352892994881,0.118446670472622,2.04924464225769,1.573864283273e-4,0.702358305454254,0.00175627914723009,0.27,24,33.33
29,2022,2022,544,Millville,07-19-2022,0.0150222014635801,0.00197555730119348,0.678867876529694,9.337734663859e-4,2.17894697189331,0.0452627800405025,0.105737090110779,1.18563044071198,0.00131571583915502,0.0337032824754715,0.302064806222916,0.00269054831005633,0.00163928081747144,0.00137439835816622,0.191278979182243,0.218975871801376,3.58080782802972e-8,0.137250661849976,0.266709446907043,0.266709446907043,-0.168647855520248,1.56074035167694,6.3595327083021e-4,-0.0849322006106377,-0.0849322006106377,0.00134790514130145,0.0337032824754715,-0.123616337776184,0.865595638751984,0.318170428276062,0.133389875292778,2.20612215995789,1.8933817045763e-4,0.678867876529694,0.00234446860849857,0.27,24,33.33
29,2022,2022,544,Millville,08-09-2022,0.0160341579467058,0.00202922546304762,0.682885885238647,9.128987439908e-4,2.36311864852905,0.0416787341237068,0.0903060436248779,1.20820367336273,0.00128336227498949,0.025142228230834,0.311899930238724,0.00260021793656051,0.00160852947738022,0.00133666768670082,0.188434720039368,0.220246762037277,3.75144892927892e-8,0.117612801492214,0.271276146173477,0.271276146173477,-0.186911225318909,1.5649139881134,5.2971037803217e-4,-0.0942864269018173,-0.0942864269018173,0.00131640408653766,0.025142228230834,-0.137527644634247,0.906553983688354,0.266578644514084,0.142605543136597,2.2607889175415,1.4003367687109e-4,0.682885885238647,0.00222259224392474,0.27,24,33.33
29,2022,2022,544,Millville,08-29-2022,0.0189481135457754,0.0021860699634999,0.692743420600891,9.752448531799e-4,2.24969601631165,0.0457893796265125,0.0929702147841454,1.18710446357727,0.00135354907251894,0.0289503298699856,0.307557314634323,0.00275367079302669,0.00166667229495943,0.00141574663575739,0.181513980031013,0.225721031427383,3.5743518367326e-8,0.108218431472778,0.258571475744247,0.258571475744247,-0.169854745268822,1.58304834365845,5.1346461987122e-4,-0.0855489298701286,-0.0855489298701286,0.00138421705923975,0.0289503298699856,-0.125668257474899,0.8883256316185,0.242701664566994,0.125490173697472,2.22806811332703,1.6483393847011e-4,0.692743420600891,0.00236090552061796,0.27,24,33.33
29,2022,2022,544,Millville,09-09-2022,0.0131175192072988,0.00228444766253233,0.67457640171051,9.5081306062638e-4,2.1532928943634,0.0581870935857296,0.109339401125908,1.18574261665344,0.00134331383742392,0.0351685918867588,0.332483977079391,0.00288342451676726,0.00166283512953669,0.00142153992783278,0.194331884384155,0.256873190402985,3.61307961327384e-8,0.115454852581024,0.273284435272217,0.273284435272217,-0.168739810585976,1.69133067131042,5.8580806944519e-4,-0.0849791839718819,-0.0849791839718819,0.00137559638824314,0.0351685918867588,-0.123486392199993,0.996182680130005,0.261049091815948,0.119920648634434,2.31592011451721,2.0381866488605e-4,0.67457640171051,0.00285096256993711,0.27,24,33.33
29,2022,2022,544,Millville,09-26-2022,0.0229244213551283,0.00237525580450892,0.685361504554749,0.00106075347866863,2.13476228713989,0.0523186139762402,0.105438940227032,1.17703199386597,0.00147640728391707,0.034777544438839,0.310632914304733,0.00310612097382545,0.00181560742203146,0.00156029022764415,0.186689019203186,0.231304407119751,3.93894943329087e-8,0.118600971996784,0.260582864284515,0.260582864284515,-0.161567702889442,1.60181021690369,6.1577040469273e-4,-0.0813180506229401,-0.0813180506229401,0.00150885409675539,0.034777544438839,-0.118933200836182,0.901211798191071,0.269119799137115,0.11988203972578,2.22424292564392,2.1669546549674e-4,0.685361504554749,0.00265794224105775,0.27,24,33.33
32,2022,2022,547,Millville,06-10-2022,0.0038739254232496,0.00177400140091777,0.65460067987442,7.2438799543306e-4,2.22452402114868,0.0432269275188446,0.116627335548401,1.20798087120056,0.00105591979809105,0.0342854671180248,0.333024024963379,0.00226552900858223,0.00133538304362446,0.00111039215698838,0.208750873804092,0.244093835353851,2.63874611050596e-8,0.115703381597996,0.289476484060287,0.289476484060287,-0.186733245849609,1.64583098888397,4.6936282888054e-4,-0.0941950306296349,-0.0941950306296349,0.00108598941005766,0.0342854671180248,-0.134492322802544,0.998608767986298,0.261684536933899,0.133147984743118,2.37080359458923,1.5062482270877e-4,0.65460067987442,0.00218674191273749,0.63,37.33,41.33
32,2022,2022,547,Millville,07-08-2022,0.00371430185623467,0.00161662837490439,0.677565455436707,6.9506448926404e-4,2.27095866203308,0.0319319479167461,0.101759441196918,1.19937241077423,9.796624071896e-4,0.0300484895706177,0.302821815013885,0.0019705740269273498,0.00122086307965219,0.00102589838206768,0.19220381975174,0.214579820632935,2.06177528383478e-8,0.0928859487175941,0.268218725919724,0.268218725919724,-0.179821744561195,1.54640781879425,3.2742333132773e-4,-0.0906496942043304,-0.0906496942043304,0.00100372987799346,0.0300484895706177,-0.132040798664093,0.868707060813904,0.204794436693192,0.131659001111984,2.2145369052887,1.2423640873748e-4,0.677565455436707,0.00169311906211078,0.63,37.33,41.33
32,2022,2022,547,Millville,07-19-2022,0.00544028542935848,0.00187905610073358,0.658442795276642,8.4665330359712e-4,2.40890884399414,0.0342271998524666,0.100111685693264,1.23380863666534,0.00123916612938046,0.0253128129988909,0.299884736537933,0.00243911053985357,0.00158821744844317,0.00128267158288509,0.205950528383255,0.195427969098091,3.98167756543444e-8,0.121133118867874,0.296977430582047,0.296977430582047,-0.207067787647247,1.48579359054565,5.1966140745207e-4,-0.104668155312538,-0.104668155312538,0.00127669086214155,0.0253128129988909,-0.149426057934761,0.856672406196594,0.275657474994659,0.164453744888306,2.28456568717957,1.3043380749877e-4,0.658442795276642,0.00195465399883687,0.63,37.33,41.33
32,2022,2022,547,Millville,08-09-2022,0.00515998713672161,0.0018353575142100501,0.673734545707703,8.0756045645102e-4,2.31654143333435,0.0364300943911076,0.0991934761404991,1.20860183238983,0.00115387886762619,0.0282860528677702,0.30325847864151,0.00233370228670537,0.00144926807843149,0.00120142952073365,0.194932639598846,0.2112837433815,3.02113960515271e-8,0.11071015894413,0.279045015573502,0.279045015573502,-0.187229230999947,1.53576624393463,4.5178839354775e-4,-0.0944497212767601,-0.0944497212767601,0.00118337152525783,0.0282860528677702,-0.136760905385017,0.870504975318909,0.248985543847084,0.141498804092407,2.25753355026245,1.3824578491039e-4,0.673734545707703,0.00196264940313995,0.63,37.33,41.33
32,2022,2022,547,Millville,08-29-2022,0.00437971111387014,0.00191820121835917,0.685669302940369,8.2462601130828e-4,2.22337365150452,0.0435538813471794,0.0985540002584457,1.18931686878204,0.00115335069131106,0.0307151488959789,0.323883414268494,0.00250968826003373,0.00142578827217221,0.00121426931582391,0.186472356319427,0.239988759160042,2.63376644937807e-8,0.120588526129723,0.265213578939438,0.265213578939438,-0.171662449836731,1.63153994083405,4.997180076316e-4,-0.0864730253815651,-0.0864730253815651,0.0011799146886915,0.0307151488959789,-0.126431718468666,0.958069622516632,0.274248242378235,0.125047206878662,2.31167483329773,1.4656658458989e-4,0.685669302940369,0.00223824172280729,0.63,37.33,41.33
32,2022,2022,547,Millville,09-09-2022,0.00392457516863942,0.00200312444940209,0.674446880817413,8.1473536556586e-4,2.02113151550293,0.0588166490197182,0.117815010249615,1.161905169487,0.00114416726864874,0.0409558899700642,0.353788524866104,0.00262215058319271,0.00140320276841521,0.00121880020014942,0.194424256682396,0.288492739200592,2.22409113348476e-8,0.132125318050385,0.263580441474915,0.263580441474915,-0.148944661021233,1.81093418598175,5.903064738959e-4,-0.0748900100588799,-0.0748900100588799,0.00117057492025197,0.0409558899700642,-0.109615549445152,1.09496200084686,0.304480224847794,0.103337146341801,2.39486145973206,1.9854985293932e-4,0.674446880817413,0.00277958926744759,0.63,37.33,41.33
32,2022,2022,547,Millville,09-26-2022,0.00312028825283051,0.00187677482608706,0.670581519603729,7.3442392749711e-4,1.69709897041321,0.0626823976635933,0.142115861177444,1.1126674413681,0.00102085096295923,0.0556022301316261,0.371282994747162,0.00266881822608411,0.00121604197192937,0.00112436711788177,0.197187900543213,0.322281152009964,1.13471951834754e-8,0.158107101917267,0.244313687086105,0.244313687086105,-0.106356479227543,1.95107626914978,6.4614467555657e-4,-0.0533294826745987,-0.0533294826745987,0.0010425029322505,0.0556022301316261,-0.0783816501498222,1.18108141422272,0.375599086284637,0.0715716704726219,2.40340566635132,2.3898716608528e-4,0.670581519603729,0.00286515057086945,0.63,37.33,41.33
32,2024,2024,547,Millville,06-05-2024,0.0297148153185844,0.00155535212252289,0.617905855178833,5.487683811225e-4,0.996869564056396,0.0714297965168953,0.237377196550369,0.999315917491913,7.8032229794189e-4,0.106054425239563,0.401256948709488,0.00225463253445923,8.9261424727737e-4,9.0757751604542e-4,0.23616586625576,0.403420060873032,-4.393349919973309e-11,0.167712792754173,0.237371936440468,0.237371936440468,6.8427913356572e-4,2.35244274139404,6.1366200679913e-4,3.4213959588669e-4,3.4213959588669e-4,7.9846911830827e-4,0.106054425239563,4.6833790838718e-4,1.34033107757568,0.403016626834869,-3.7594413151964e-4,2.24506497383118,3.3228067331947e-4,0.617905855178833,0.00297979544848204,0.82,69.33,70.66
32,2024,2024,547,Millville,06-25-2024,0.0186304617673159,0.00167714362032712,0.624748110771179,6.0079741524532e-4,1.52345407009125,0.0623120032250881,0.185123562812805,1.0979837179184,8.7965367129072e-4,0.0736000761389732,0.380613267421722,0.00225160224363208,0.00105845846701413,9.8268955480307e-4,0.230960085988045,0.342167377471924,8.09477285201865e-9,0.14352098107338,0.272544682025909,0.272544682025909,-0.0932041704654694,2.04028701782227,5.3145864512771e-4,-0.0467037335038185,-0.0467037335038185,9.0287876082584e-4,0.0736000761389732,-0.0667357742786407,1.2290004491806,0.335141867399216,0.0579923391342163,2.40151858329773,2.5920182815752e-4,0.624748110771179,0.00274512101896107,0.82,69.33,70.66
32,2024,2024,547,Millville,07-11-2024,0.0229897070676088,0.00207197177223861,0.6313236951828,7.7368359779939e-4,2.46510219573975,0.0472792312502861,0.109482407569885,1.26860296726227,0.00118860974907875,0.0252431109547615,0.359673023223877,0.00261070509441197,0.00156127556692809,0.00122905289754272,0.225998252630234,0.250036001205444,4.38685674453154e-8,0.115729838609695,0.335014581680298,0.335014581680298,-0.233526661992073,1.6667947769165,5.2663177484646e-4,-0.118400193750858,-0.118400193750858,0.0012321297544986,0.0252431109547615,-0.164262548089027,1.12340426445007,0.261752218008041,0.162022888660431,2.69092774391174,1.1921127588721e-4,0.6313236951828,0.00251688179560006,0.82,69.33,70.66
32,2024,2024,547,Millville,07-16-2024,0.00732884928584099,0.00221956055611372,0.596222877502441,8.0047268420457e-4,2.6369423866272,0.0428725443780422,0.115464568138123,1.32932364940643,0.00131312373559922,0.0186639372259378,0.355502516031265,0.0028154372703284,0.00179299572482705,0.00134372245520353,0.252957850694656,0.221115991473198,6.76789753129015e-8,0.119361005723476,0.380312025547028,0.380312025547028,-0.277221977710724,1.5677764415741,5.939194234088e-4,-0.141381651163101,-0.141381651163101,0.00137386505957693,0.0186639372259378,-0.190226092934608,1.10319292545319,0.271078169345856,0.199370950460434,2.80873680114746,9.68228923738934e-5,0.596222877502441,0.00253158016130328,0.82,69.33,70.66
33,2022,2022,548,Millville,06-10-2022,0.0207758378237486,0.00178647763095796,0.667222261428833,7.6515146065503e-4,2.18645691871643,0.0391987971961498,0.113701559603214,1.19695615768433,0.00109338574111462,0.0351955443620682,0.313385903835297,0.00226848619058728,0.00137488078325987,0.00115590693894774,0.199600085616112,0.225931167602539,2.67188902114412e-8,0.115921251475811,0.277492642402649,0.277492642402649,-0.177869513630867,1.58374953269958,4.7039324999786e-4,-0.0896495282649994,-0.0896495282649994,0.00112353533040732,0.0351955443620682,-0.129106655716896,0.912844359874725,0.262241929769516,0.131719395518303,2.23661613464355,1.6063488146755e-4,0.667222261428833,0.00201824028044939,0.4,28,40
33,2022,2022,548,Millville,07-08-2022,0.0213340688496828,0.00159903534222394,0.675415992736816,6.7821709671989e-4,2.14528322219849,0.0375126115977764,0.11000619083643,1.18077313899994,9.5430406508967e-4,0.0352317541837692,0.320798248052597,0.00200676918029785,0.00118130899500102,0.00100753537844867,0.193733364343643,0.241733148694038,1.79194454830167e-8,0.106233529746532,0.263433456420898,0.263433456420898,-0.164656668901443,1.63759398460388,0.00037743325810878997,-0.0828940495848656,-0.0828940495848656,9.7788509447127e-4,0.0352317541837692,-0.120833046734333,0.94463324546814,0.237720996141434,0.118528582155704,2.25224375724792,1.4439460937865e-4,0.675415992736816,0.00188718945719302,0.4,28,40
33,2022,2022,548,Millville,07-19-2022,0.0133934933692217,0.00186257367022336,0.656546711921692,8.1669067731127e-4,2.35359048843384,0.0391132198274136,0.104478307068348,1.22448754310608,0.00119520584121346,0.0279393084347248,0.31634983420372,0.00245868694037199,0.00152767554391176,0.00124683068133891,0.207330897450447,0.217000216245651,3.66587897815407e-8,0.130961000919342,0.293022692203522,0.293022692203522,-0.199798300862312,1.55427920818329,5.6343059986829e-4,-0.100916542112827,-0.100916542112827,0.00123098317999393,0.0279393084347248,-0.144368976354599,0.925472915172577,0.301392734050751,0.156716004014015,2.3408536911010702,1.3904213847126e-4,0.656546711921692,0.0021378849633038,0.4,28,40
33,2022,2022,548,Millville,08-09-2022,0.0187897086143494,0.00175735028460622,0.665372669696808,7.4079190380871e-4,2.22317171096802,0.0391308851540089,0.10732501745224,1.20036327838898,0.00106552545912564,0.0330135822296143,0.322642028331757,0.00228299852460623,0.00133294321130961,0.00112354767043144,0.200932383537292,0.235051199793816,2.40169004683821e-8,0.122345626354218,0.281788557767868,0.281788557767868,-0.180620655417442,1.61455404758453,4.7373760025948e-4,-0.0910591632127762,-0.0910591632127762,0.00109327700920403,0.0330135822296143,-0.130822613835335,0.952648520469666,0.278801381587982,0.132326692342758,2.32695150375366,1.4277627633418e-4,0.665372669696808,0.00201951432973146,0.4,28,40
33,2022,2022,548,Millville,08-29-2022,0.0305212158709764,0.00191722565796226,0.682548105716705,8.0881034955382e-4,2.23489594459534,0.0445684269070625,0.0989479199051857,1.19161438941956,0.0011345004895702,0.0305372718721628,0.333143562078476,0.00248462660238147,0.00139836443122476,0.00119773508049548,0.18867327272892,0.25205409526825,2.49452014600138e-8,0.124614238739014,0.267806380987167,0.267806380987167,-0.173534855246544,1.6739901304245,5.03086426761e-4,-0.0874306932091713,-0.0874306932091713,0.00116173468995839,0.0305372718721628,-0.127578988671303,0.999146223068237,0.284707009792328,0.124806225299835,2.35890817642212,1.3861364277545e-4,0.682548105716705,0.0022552169393748,0.4,28,40
33,2022,2022,548,Millville,09-09-2022,0.0367951020598412,0.00197289744392037,0.671091437339783,7.8262638999149e-4,1.93039131164551,0.0596613474190235,0.123929537832737,1.14884555339813,0.00109870661981404,0.0446664020419121,0.360316723585129,0.00256344396620989,0.0013334573013708,0.0011862387182191,0.196822598576546,0.303247004747391,1.83579818013868e-8,0.133471965789795,0.260793328285217,0.260793328285217,-0.137873858213425,1.87045764923096,5.7881174143403e-4,-0.0692676976323128,-0.0692676976323128,0.00112380052451044,0.0446664020419121,-0.101318910717964,1.12654733657837,0.308061510324478,0.0937532112002373,2.40331029891968,2.0176055841147e-4,0.671091437339783,0.00278670387342572,0.4,28,40
33,2022,2022,548,Millville,09-26-2022,0.0300219021737576,0.00191921833902597,0.673039555549622,7.5871695298701e-4,1.79860150814056,0.0590679161250591,0.133614122867584,1.12830591201782,0.00105590384919196,0.0506377257406712,0.371574848890305,0.0027026564348489,0.00125824450515211,0.0011569585185498,0.195429012179375,0.319284498691559,1.32020279153267e-8,0.15678995847702001,0.248995333909988,0.248995333909988,-0.120134405791759,1.93808495998383,6.2575255287811e-4,-0.0602855086326599,-0.0602855086326599,0.00107880146242678,0.0506377257406712,-0.0883419588208199,1.18255877494812,0.371888279914856,0.0809688344597816,2.41727685928345,2.1840560657437e-4,0.673039555549622,0.00273382849991322,0.4,28,40
34,2023,2023,549,Millville,05-03-2023,0.0603013969957829,0.00214608013629913,0.6324702501297,8.5935613606125e-4,2.06930541992188,0.0511545278131962,0.137859284877777,1.19497883319855,0.00127908203285187,0.0443912036716938,0.324243277311325,0.00276492326520383,0.0016240612603724,0.00135935447178781,0.225137189030647,0.238272294402122,3.74517945544994e-8,0.114885531365871,0.304854303598404,0.304854303598404,-0.176268130540848,1.62561011314392,5.5573385907337e-4,-0.0888295024633408,-0.0888295024633408,0.00131800340022892,0.0443912036716938,-0.125099956989288,0.95964503288269,0.259594738483429,0.126564845442772,2.3449547290802,2.4147052317857e-4,0.6324702501297,0.00258817197754979,0.15,13.33,13.33
34,2023,2023,549,Millville,05-11-2023,0.0548460409045219,0.00221897731535137,0.622703790664673,8.6585391545668e-4,1.93684899806976,0.0626266226172447,0.15377551317215,1.17556774616241,0.00129315466620028,0.0526021085679531,0.3452008664608,0.00294912629760802,0.00162859819829464,0.00138585653621703,0.232510805130005,0.266800135374069,3.51506983520267e-8,0.125416964292526,0.30120575428009,0.30120575428009,-0.160355225205421,1.72776913642883,6.3825695542618e-4,-0.0806997641921043,-0.0806997641921043,0.00133254169486463,0.0526021085679531,-0.113332062959671,1.05437183380127,0.286803990602493,0.111640617251396,2.38341856002808,2.9342956258915e-4,0.622703790664673,0.00304189510643482,0.15,13.33,13.33
34,2023,2023,549,Millville,06-05-2023,0.0569386668503284,0.00217947922646999,0.601818144321442,7.9468841431662e-4,1.77919781208038,0.0837839692831039,0.179575353860855,1.15534543991089,0.00121730437967926,0.0643655955791473,0.402381181716919,0.00321924174204469,0.00152733770664781,0.00132873572874814,0.248581185936928,0.338706463575363,2.69539306430033e-8,0.182391479611397,0.312429994344711,0.312429994344711,-0.143404051661491,2.02437543869019,9.469079086557e-4,-0.0720745027065277,-0.0720745027065277,0.00125615601427853,0.0643655955791473,-0.100000947713852,1.34661483764648,0.446158438920975,0.0960709750652313,2.63852834701538,3.1618017237633e-4,0.601818144321442,0.00382805522531271,0.15,13.33,13.33
34,2023,2023,549,Millville,06-21-2023,0.110185824334621,0.00173513998743147,0.632954239845276,6.1077531427145e-4,2.0438334941864,0.0623991899192333,0.139273777604103,1.19006848335266,9.1040984261781e-4,0.0455112382769585,0.415477246046066,0.00243869889527559,0.00114919315092266,9.6709333593025e-4,0.224774062633514,0.340123444795609,1.77583121541147e-8,0.148998856544495,0.300940036773682,0.300940036773682,-0.172275528311729,2.03086996078491,5.9962703380733e-4,-0.0867865458130836,-0.0867865458130836,9.3838601605966e-4,0.0455112382769585,-0.122199572622776,1.42159485816956,0.350173115730286,0.106509707868099,2.76442337036133,1.6731875075493e-4,0.632954239845276,0.00290863867849112,0.15,13.33,13.33
34,2023,2023,549,Millville,07-06-2023,0.206300064921379,0.00133533938787878,0.622971773147583,4.4498790521174e-4,1.78592693805695,0.0737340226769447,0.164801746606827,1.14739382266998,6.5819814335554e-4,0.0604864656925201,0.495008558034897,0.00219019129872322,8.1361009506508e-4,7.1893556741997e-4,0.232307344675064,0.442630678415298,7.4031523134010505e-9,0.234665542840958,0.295897156000137,0.295897156000137,-0.136633306741714,2.58828496932983,8.092924254015e-4,-0.0686385110020638,-0.0686385110020638,6.7754834890365e-4,0.0604864656925201,-0.0969709604978561,1.96046316623688,0.613236606121063,0.0804618746042252,3.35899472236633,1.6174186021089e-4,0.622971773147583,0.00324242329224944,0.15,13.33,13.33
34,2023,2023,549,Millville,07-26-2023,0.0233026221394539,0.00237169046886265,0.666004955768585,9.6307636704295e-4,3.09453773498535,0.0325714498758316,0.0535685047507286,1.34925091266632,0.00145223690196872,-0.00391563167795539,0.325212091207504,0.00282675749622285,0.00195213011465967,0.00143906206358224,0.200476631522179,0.182868614792824,8.11548304113785e-8,0.088874988257885,0.338537454605103,0.338537454605103,-0.290900349617004,1.44758677482605,4.5940690324641e-4,-0.148664802312851,-0.148664802312851,0.00150746421422809,-0.00391563167795539,-0.207541763782501,0.963894307613373,0.195088461041451,0.21094323694706,2.66142988204956,-2.21663558477303e-5,0.666004955768585,0.00219149561598897,0.15,13.33,13.33
34,2023,2023,549,Millville,07-27-2023,0.0191158019006252,0.00219634268432856,0.665560960769653,8.9549296535551e-4,3.1630175113678,0.0282925050705671,0.0491449534893036,1.36039006710052,0.00135628029238433,-0.00672723259776831,0.326045095920563,0.0026255315169692,0.00182899984065443,0.00134285283274949,0.200796663761139,0.179875120520592,7.18270669608501e-8,0.0902640894055367,0.34226393699646,0.34226393699646,-0.298408389091492,1.43865299224854,4.2905140435323e-4,-0.152682423591614,-0.152682423591614,0.00140926241874695,-0.00672723259776831,-0.212818428874016,0.967557549476624,0.198440223932266,0.220280468463898,2.67766261100769,-3.61277016054373e-5,0.665560960769653,0.00197862414643168,0.15,13.33,13.33
34,2023,2023,549,Millville,09-26-2023,0.0333445891737938,0.00206665578298271,0.643510103225708,7.3586829239502e-4,2.11960792541504,0.0654947087168694,0.127175569534302,1.19677865505219,0.00108637835364789,0.0403923541307449,0.390492558479309,0.00304483529180288,0.00137171859387308,0.00115383579395711,0.216907620429993,0.308373034000397,2.45443505519916e-8,0.145841717720032,0.295506864786148,0.295506864786148,-0.177725970745087,1.89173233509064,7.376066641882e-4,-0.0895760059356689,-0.0895760059356689,0.00111964507959783,0.0403923541307449,-0.126850679516792,1.28133809566498,0.341486364603043,0.111598066985607,2.71020650863647,1.6875498113222e-4,0.643510103225708,0.00319933122955263,0.15,13.33,13.33
34,2023,2023,549,Millville,10-30-2023,0.0787695273756981,0.00162126519717276,0.621931552886963,4.4530438026413e-4,0.665668606758118,0.0940783694386482,0.25585213303566,0.941741466522217,6.4638716867193e-4,0.118921898305416,0.55973744392395,0.00238596112467349,6.7971809767186e-4,7.6833274215459e-4,0.233097657561302,0.584556341171265,-9.187903771135101e-10,0.233002975583076,0.201824188232422,0.201824188232422,0.0599525794386864,3.81413054466248,7.7299639815464e-4,0.0300032626837492,0.0300032626837492,6.7177356686443e-4,0.118921898305416,0.0457058474421501,2.54274320602417,0.607572138309479,-0.0270774774253368,3.21076822280884,2.6145557058043e-4,0.621931552886963,0.00391036318615079,0.15,13.33,13.33
34,2023,2023,549,Millville,11-17-2023,0.0985252484679222,0.00141237350180745,0.595529198646545,3.3419812098145e-4,1.20005249977112,0.0828793570399284,0.225658074021339,1.03915536403656,5.231961258687e-4,0.0951570868492126,0.589125573635101,0.00212710699997842,6.1755726346746e-4,5.9400469763204e-4,0.253502547740936,0.578532457351685,5.16198694899828e-10,0.225992754101753,0.289462745189667,0.289462745189667,-0.0383893847465515,3.7453236579895,7.0921069709584e-4,-0.0192017685621977,-0.0192017685621977,5.4216390708461e-4,0.0951570868492126,-0.0278012622147799,2.86766719818115,0.58395516872406,0.0159298274666071,4.00021076202393,1.644606818445e-4,0.595529198646545,0.00355010642670095,0.15,13.33,13.33
37,2024,2024,296,BlueCreek,07-18-2024,0.0215732529759407,0.00218944065272808,0.642510950565338,9.3359383754432e-4,2.47083497047424,0.0390543974936008,0.103761322796345,1.26218521595001,0.00140868907328695,0.0240773521363735,0.307383865118027,0.00281294155865908,0.00183704379014671,0.00145547010470182,0.217647910118103,0.196116164326668,5.96826268406403e-8,0.117687381803989,0.324719607830048,0.324719607830048,-0.2287258207798,1.48792171478271,5.9023988433182e-4,-0.115899093449116,-0.115899093449116,0.00145694590173662,0.0240773521363735,-0.162036776542664,0.88760232925415,0.266770243644714,0.176523625850677,2.39179635047913,1.4118714898359e-4,0.642510950565338,0.00228430842980742,0.01,2.67,2.67
